longitude,latitude,housing_age,homeowner_income,house_price
-119.4,37.09,22,3.3269,102700
-119.34,37.12,23,3.875,125000
-119.28,37.11,34,3.0729,144600
-119.32,37.06,15,5.1314,179200
-118.91,36.79,19,3.7857,78600
-119.24,36.8,17,2.6902,94400
-119.25,36.71,13,2.2202,100000
-119.12,36.69,13,2.2278,90500
-119.34,36.62,26,2.6058,92200
-119.31,36.63,26,1.6486,55200
-119.31,36.62,33,1.7292,52000
-119.32,36.62,15,1.5642,51500
-119.31,36.62,25,1.4481,51700
-119.43,36.61,19,2.4219,65800
-119.44,36.6,5,2.2863,69200
-119.44,36.6,34,2.0417,72500
-119.45,36.6,42,2.5,73000
-119.46,36.61,13,3.625,108300
-119.45,36.61,24,3.7917,90500
-119.44,36.61,17,3.9073,91600
-119.43,36.59,15,1.767,63300
-119.44,36.59,32,2.825,67600
-119.45,36.6,36,1.8975,60900
-119.44,36.59,28,1.516,56700
-119.46,36.6,18,3.9844,118100
-119.45,36.59,41,1.6875,66100
-119.44,36.58,37,2.5234,63500
-119.45,36.58,18,3.7813,87300
-119.45,36.59,28,3.825,84200
-119.55,36.6,18,2.309,57100
-119.54,36.61,20,1.4937,54700
-119.55,36.61,14,1.586,56900
-119.5,36.62,34,2.2206,63400
-119.49,36.58,21,1.9913,95300
-119.52,36.61,33,1.8958,55100
-119.53,36.61,33,1.5625,55800
-119.6,36.66,27,1.6094,55200
-119.59,36.64,27,3.0521,113800
-119.53,36.65,43,2.5562,93200
-119.63,36.6,33,1.9676,62400
-119.62,36.58,13,2.6858,62400
-119.59,36.57,19,3.5987,131700
-119.6,36.58,28,2.8287,73100
-119.61,36.58,29,2.6974,73000
-119.62,36.59,17,4.0197,88000
-119.61,36.59,10,2.2727,92700
-119.6,36.57,42,2.5556,69700
-119.6,36.57,33,1.8333,68300
-119.61,36.57,42,1.5833,65100
-119.63,36.58,22,1.2647,55300
-119.6,36.56,36,1.4415,54400
-119.64,36.56,34,2.0658,92500
-119.61,36.56,34,1.625,53000
-119.62,36.56,30,1.8878,51600
-119.53,36.55,34,3.2917,111500
-119.54,36.52,16,4.2045,120900
-119.55,36.51,46,2.2132,76600
-119.56,36.51,37,1.6635,67000
-119.56,36.51,9,2.5033,70100
-119.55,36.52,31,3.0294,70200
-119.56,36.53,19,3.2019,95700
-119.73,36.56,32,3.0469,82700
-119.67,36.57,32,2.1908,110000
-119.65,36.51,30,3.1333,100000
-119.59,36.52,35,3.3214,101600
-119.73,36.52,20,2.5921,94200
-119.77,36.44,26,3.2083,75000
-119.69,36.46,29,2.8125,79200
-119.69,36.43,29,1.7813,57900
-119.87,36.54,34,2.4044,72500
-119.79,36.55,32,2.0216,76800
-119.81,36.51,31,2.7321,83600
-119.84,36.54,19,2.4375,78200
-119.83,36.54,31,2.5208,60000
-119.89,36.64,34,2.975,90000
-119.97,36.57,17,2.0313,69400
-119.9,36.58,20,2.4814,74600
-119.81,36.6,24,2.4006,76400
-119.86,36.45,19,2.4474,75600
-119.86,36.43,34,1.7176,58400
-119.85,36.43,23,2.8913,60900
-119.97,36.44,18,2.1771,39200
-120.08,36.34,18,2.1153,112500
-120.1,36.16,17,2.3295,55000
-120.1,36.21,12,1.5086,64700
-120.09,36.19,12,1.4191,55100
-120.27,36.29,11,2.4398,87500
-120.43,36.18,29,2.1458,104200
-120.37,36.16,36,3.0658,65000
-120.36,36.14,18,1.8264,62000
-120.38,36.15,17,2.7461,70000
-120.37,36.13,10,3.2639,86400
-120.37,36.15,34,4.381,86300
-120.35,36.16,18,2.7792,85300
-120.35,36.14,9,1.7075,60400
-120.36,36.13,29,3.0134,55500
-120.31,36.65,24,2.25,76600
-120.25,36.65,31,2.4937,66000
-120.18,36.59,25,2.3026,90600
-120.19,36.61,29,2.293,57200
-120.19,36.6,25,1.5536,58300
-120.22,36.49,14,2.4786,56000
-120.41,36.77,24,1.947,68900
-120.67,36.72,18,2.5,112500
-120.51,36.55,20,1.9417,38800
-120.39,36.78,11,1.7184,55200
-120.38,36.75,25,1.9056,60000
-120.38,36.76,25,1.8125,58000
-120.38,36.76,12,1.4038,54300
-120.46,36.87,20,1.3386,63000
-120.45,36.86,34,2.3523,66000
-120.44,36.84,29,2.8182,90500
-120.45,36.85,20,2.1759,58100
-120.51,36.86,21,2.4414,71900
-120.55,36.97,42,2.3295,74400
-120.69,36.84,18,2.2083,55000
-119.55,36.51,46,4.125,67500
-119.54,36.51,36,4.625,162500
-122.2,39.75,18,2.0192,63700
-122.18,39.75,30,1.6948,67500
-122.16,39.74,20,3.0469,85000
-122.19,39.74,39,2.3507,65600
-122.25,39.79,16,3.0469,72200
-122.16,39.78,32,2.325,69600
-122.13,39.74,20,2.2569,94300
-122.18,39.7,23,3.35,85400
-122.23,39.75,16,1.9375,73100
-122.74,39.71,16,1.6607,14999
-122.38,39.68,21,2.3851,67500
-122.14,39.65,33,3.6429,87500
-122.18,39.55,28,3.25,81600
-122.53,39.5,25,2.4861,71900
-122.19,39.53,34,2.165,58700
-122.2,39.53,22,2.3566,71000
-122.23,39.53,8,1.3708,125000
-122.22,39.51,17,2.1,66900
-122.2,39.52,39,2.0625,63400
-122.2,39.51,37,2.8333,69700
-122.19,39.5,23,2.1705,53000
-122.04,39.72,23,2.5625,70000
-122.05,39.6,34,2.8466,95300
-122.1,39.47,43,2.4917,77100
-121.94,39.45,39,1.832,70500
-122.01,39.74,20,2.1746,58700
-124.17,40.8,52,0.957,60000
-124.16,40.8,52,1.7308,80500
-124.16,40.79,52,1.7778,76900
-124.17,40.8,52,1.585,75500
-124.17,40.8,52,1.8529,62500
-124.16,40.79,52,2.2566,92700
-124.16,40.78,50,2.5417,85400
-124.17,40.78,39,1.6369,68300
-124.19,40.78,37,1.8242,70000
-124.18,40.79,39,1.745,70500
-124.18,40.79,40,1.4668,64600
-124.17,40.79,43,1.9688,70500
-124.16,40.78,43,2.9038,82000
-124.16,40.77,35,2.8529,85600
-124.17,40.77,30,2.2227,81300
-124.18,40.78,37,2.5536,70200
-124.18,40.78,33,2.5096,72200
-124.18,40.78,34,2.1607,67000
-124.17,40.75,13,4.8516,116100
-124.17,40.76,26,2.8056,82800
-124.19,40.77,30,2.442,69000
-124.15,40.81,50,1.75,67500
-124.14,40.8,32,2.5,72600
-124.15,40.8,47,1.755,74100
-124.16,40.8,52,1.6111,74700
-124.16,40.8,52,1.1386,74100
-124.14,40.79,38,2.4896,81000
-124.15,40.78,41,3.1711,104200
-124.16,40.78,46,3.8,81800
-124.16,40.79,46,2.1135,90600
-124.15,40.79,37,3.0216,86400
-124.14,40.78,35,3.4219,92800
-124.14,40.77,27,2.9143,99600
-124.15,40.76,24,3.375,100600
-124.15,40.78,36,3.3984,90000
-124.11,40.81,23,2.5536,96100
-124.13,40.78,34,2.1101,86900
-124.13,40.8,31,2.2478,81100
-124.13,40.79,29,2.8833,83000
-124.13,40.79,32,3.5833,92800
-124.06,40.86,34,3.2216,98100
-124.05,40.85,31,3.5156,143000
-124.02,40.8,22,3.9792,133900
-124.08,40.86,18,1.1157,150000
-124.09,40.86,25,1.1742,75000
-124.09,40.87,44,1.1576,87500
-124.07,40.87,47,2.2138,99200
-124.08,40.87,29,1.1479,101100
-124.09,40.88,50,2.2188,105800
-124.07,40.87,31,0.7684,153100
-124.15,40.88,33,1.725,57500
-124.1,40.88,35,2.0657,81100
-124.09,40.88,31,1.5326,74100
-124.09,40.88,26,2.4321,82100
-124.1,40.9,18,2.7321,92600
-124.23,40.81,52,3.3462,50800
-124.06,40.88,12,2.5667,139500
-123.74,40.66,25,3.0469,136000
-124.08,40.91,13,1.6667,78800
-123.76,41.03,24,2.0644,79800
-123.85,41.32,31,1.0486,36700
-123.72,41.09,19,1.8208,50000
-123.63,41.11,19,1.4911,59200
-123.66,41.3,22,1.8065,62700
-123.52,41.01,17,2.1542,83800
-124.08,41.36,29,2.0156,62800
-124.06,41.13,22,2.4708,119400
-124.14,41.06,32,3.0208,143400
-124.1,41.04,26,1.9741,97900
-124.01,40.97,21,3.538,102700
-124,40.92,29,2.9485,98800
-124.01,40.89,28,2.4559,75600
-123.98,40.88,41,2.6923,84200
-123.88,40.93,28,3.2891,106300
-124.16,41.02,23,2.1726,75500
-124.08,40.99,18,2.6847,111300
-124.16,40.95,20,3.1406,96000
-124.11,40.95,19,2.96,81700
-124.09,40.95,18,2.5893,99600
-124.11,40.93,25,3.5076,73600
-124.11,40.93,17,2.7639,90200
-124.08,40.94,18,2.3147,70100
-124.09,40.92,12,2.8182,126900
-124.05,40.94,14,5.0329,165600
-124.1,40.95,17,1.8993,78400
-124.07,40.81,23,2.9911,119700
-124.02,40.72,28,3.8095,119900
-124.1,40.73,33,3.9659,111800
-124.17,40.74,17,4.0357,128900
-124.14,40.72,18,2.8446,100500
-124.14,40.67,23,4.2054,130600
-124.19,40.73,21,3.5363,90100
-124.21,40.75,32,1.6528,58100
-124.27,40.69,36,2.5179,79000
-124.18,40.62,35,3.0536,107000
-124.17,40.62,32,2.8958,86400
-124.13,40.62,43,2.5804,92100
-124.16,40.6,39,2.4519,85100
-124.15,40.59,39,2.0938,79600
-124.14,40.6,27,4.025,128100
-124.14,40.59,22,1.5625,66800
-124.14,40.59,17,2.178,76800
-124.05,40.59,32,3.4408,95200
-124.09,40.55,24,2.7644,97300
-123.96,40.57,31,2.3167,92600
-123.73,40.48,25,1.7153,77100
-124.14,40.58,25,2.6987,92500
-124.14,40.57,29,2.1354,75100
-124.11,40.57,33,2.4896,74100
-124.13,40.55,38,3.25,94800
-124.1,40.5,30,2.2357,72300
-124.1,40.5,42,1.7574,57500
-124.09,40.44,38,2.3947,70500
-124.1,40.47,52,3.5345,55000
-124.03,40.45,34,2.6094,71300
-124.26,40.58,52,2.3571,111400
-124.23,40.54,52,3.0806,106700
-124.35,40.54,52,3.0147,94600
-124.25,40.28,32,1.9417,76100
-124.08,40.06,17,2.625,135600
-124,40.22,16,1.319,70700
-123.84,40.28,28,2.0962,74000
-123.68,40.24,31,1.725,54300
-123.82,40.16,19,1.2227,76800
-123.82,40.12,33,2.087,82400
-123.75,40.11,35,1.9625,101500
-123.78,40.05,17,2.1864,101900
-115.52,33.12,38,1.8793,60800
-115.52,33.13,18,2.163,53400
-115.51,33.12,21,2.101,46700
-115.46,33.19,33,1,40000
-115.51,33.24,32,1.6552,43300
-115.6,33.2,37,2.4511,72500
-115.73,33.09,27,2.9,87500
-115.62,33.04,17,2.0463,61200
-115.62,33.04,20,2.2969,62000
-115.6,33.04,31,3.3472,91700
-115.41,32.99,29,3.4038,107800
-115.59,32.96,17,3.1979,113500
-115.52,32.98,32,1.4583,58600
-115.52,32.98,21,2.2054,66400
-115.53,32.99,25,1.7159,62200
-115.51,32.99,20,1.9088,63700
-115.54,32.99,23,1.5372,69400
-115.54,32.98,27,1.9464,60600
-115.54,32.99,17,4.3523,96000
-115.55,32.98,24,3.2593,80800
-115.54,32.97,41,3.0091,70800
-115.53,32.97,35,2.4063,70700
-115.55,32.98,33,5.4349,143000
-115.56,32.96,21,3.8177,107200
-115.53,32.97,34,1.5217,60300
-115.52,32.97,24,1.975,66400
-115.52,32.97,10,1.9911,67500
-115.32,32.82,34,3.6528,100000
-115.39,32.76,16,6.2558,146300
-115.4,32.86,19,3.3182,113800
-115.37,32.81,23,2.3594,74300
-115.37,32.82,14,1.9375,80900
-115.37,32.82,30,3.5735,71100
-115.38,32.82,38,1.9939,65800
-115.38,32.81,35,1.8958,67500
-115.37,32.81,32,1.7604,68600
-115.57,32.85,33,3.2396,62300
-115.57,32.85,17,1.7411,63500
-115.57,32.84,29,1.9531,61100
-115.57,32.83,31,3.5282,67500
-115.59,32.85,20,4.875,90800
-115.6,32.87,3,4.1293,83200
-115.49,32.87,19,3.3583,102800
-115.64,32.8,23,3.1667,125000
-115.69,32.79,18,2.1792,55200
-115.73,32.8,44,2.2083,93800
-115.72,32.75,16,2.0938,87500
-115.64,32.75,19,1.625,112500
-115.58,32.81,5,4.475,96300
-115.55,32.82,34,2.5664,67500
-115.58,32.81,10,3.6597,87500
-115.57,32.8,17,1.7188,69900
-115.57,32.8,16,1.1853,72600
-115.57,32.8,16,1.875,93800
-115.48,32.8,21,2.6172,88500
-115.52,32.77,18,2.2417,79200
-115.53,32.73,14,1.735,61200
-115.52,32.73,17,2.3571,63100
-115.5,32.75,13,3.4107,142500
-115.55,32.8,23,2.1136,61000
-115.55,32.79,22,1.2083,53600
-115.54,32.79,30,1.6607,56100
-115.54,32.79,23,1.275,60400
-115.55,32.79,23,1.6351,59600
-115.57,32.8,33,4.5714,68600
-115.56,32.8,25,2.1979,63900
-115.56,32.8,28,1.5987,59400
-115.56,32.8,15,1.3882,69400
-115.56,32.79,18,1.3373,58300
-115.56,32.78,34,3.2083,76200
-115.56,32.79,20,1.1707,62500
-115.57,32.79,50,1.6667,68100
-115.56,32.78,46,3.0603,70800
-115.56,32.78,35,4.6154,86200
-115.57,32.78,25,5.128,99600
-115.56,32.78,29,3.1597,76200
-115.55,32.78,5,2.8025,84300
-115.58,32.78,5,5.7843,110100
-115.59,32.79,8,6.3814,159900
-115.58,32.79,14,1.6635,64400
-115.57,32.79,34,3.6042,73600
-115.57,32.78,29,4.0375,86400
-115.57,32.78,20,6.2715,97200
-115.57,32.78,15,4.3021,87500
-115.56,32.76,15,4.4821,140300
-115.59,32.69,30,2.5769,94400
-115.49,32.69,17,1.899,64000
-115.4,32.7,19,1.6838,95800
-115.49,32.67,25,1.375,70100
-115.49,32.67,24,1.4828,73100
-115.48,32.68,15,2.3319,91200
-115.5,32.68,18,1.5931,88400
-115.5,32.67,35,2.1776,75500
-115.49,32.67,29,1.1311,84700
-115.51,32.68,11,2.625,72700
-115.52,32.67,6,2.0625,67700
-116.05,33.33,17,1.7292,81300
-116,33.19,16,1.2639,51300
-115.88,32.93,15,4.0208,32500
-116,32.74,26,1.4338,43900
-115.9,32.69,18,1.5417,57500
-116.01,33.41,20,2.8684,62800
-115.99,33.4,15,2.0109,54300
-115.94,33.38,5,2.7,58800
-115.98,33.32,8,1.4688,53800
-115.91,33.36,15,0.922,67500
-115.9,33.34,19,1.7857,62800
-115.96,33.3,27,1.125,54400
-115.95,33.28,12,1.8958,53800
-115.8,33.26,2,5.3374,47500
-114.73,33.43,24,0.8964,59200
-114.98,33.07,18,3.1607,57500
-115.73,33.36,19,1.7727,50000
-115.73,33.35,23,1.2132,30000
-114.65,32.79,21,0.8571,25000
-114.55,32.8,19,1.275,56100
-114.63,32.76,15,0.8585,45000
-114.66,32.74,17,1.2049,44000
-118.18,37.35,16,2.1212,108300
-118.43,37.4,19,4.1576,141500
-118.6,37.39,19,3.2132,166000
-118.45,37.25,20,3.0817,118800
-118.45,37.37,26,4.337,139700
-118.42,37.35,21,4.375,180400
-118.42,37.36,18,1.7388,54400
-118.4,37.36,34,1.9722,116100
-118.39,37.37,25,1.8325,105800
-118.39,37.36,38,2.3261,98400
-118.3,37.17,22,2.75,94500
-117.9,36.95,19,1.7292,137500
-118.31,36.94,35,2.325,80600
-118.05,36.64,34,2.0357,74200
-118.18,36.63,23,2.2574,104700
-117.69,36.13,25,1.7868,45500
-117.02,36.4,19,2.1,14999
-116.22,36,14,1.1471,32900
-119.02,35.42,42,2.7583,64900
-119.03,35.42,45,2.5703,62400
-119.03,35.42,38,2.6094,67900
-119.03,35.45,14,4.3162,87100
-119.05,35.44,5,3.0268,77000
-119.02,35.44,29,4.0125,84400
-119.02,35.43,39,3.1736,70700
-119.02,35.42,40,2.2727,67200
-119.02,35.42,36,1.8472,57400
-119.02,35.42,40,1.4598,52600
-119.03,35.42,42,1.6286,54600
-119.03,35.41,41,1.7857,54300
-119.04,35.42,47,1.8403,54700
-119.05,35.42,41,2.8393,57000
-119.05,35.42,35,2.325,63200
-119.02,35.41,21,2.0575,67000
-119.02,35.41,41,1.97,51900
-119.03,35.41,37,2.0331,53200
-119.04,35.41,25,3.0625,69400
-119.02,35.41,31,1.3222,51400
-119.03,35.4,35,2.1818,63500
-119.04,35.41,20,1.3587,67500
-119.08,35.42,10,5.5261,132000
-119.07,35.42,19,2.6812,107600
-119.09,35.41,12,5.6235,130600
-119.11,35.42,52,10.0263,200000
-119.09,35.43,28,4.8571,237500
-119.05,35.4,18,3.8611,126400
-119.08,35.39,10,5.575,132200
-119.01,35.4,11,1.7109,44600
-119.01,35.39,29,1.8289,59400
-119.01,35.38,36,1.4427,50600
-119.02,35.39,30,1.3527,60000
-118.99,35.4,43,4.0208,90400
-118.99,35.4,48,3.5714,84600
-119,35.4,44,4.3906,93900
-119,35.39,42,3.7708,79400
-119,35.39,51,2.8295,72100
-118.97,35.41,36,3.996,85500
-118.97,35.4,34,3.1906,76200
-118.98,35.4,34,2.8393,69800
-118.98,35.4,36,2.9821,73100
-118.98,35.4,36,3.4205,76600
-118.98,35.41,36,3.875,94500
-118.96,35.4,28,3.2325,89000
-118.96,35.41,29,2.947,87100
-118.95,35.4,23,3.6875,101700
-118.96,35.4,27,3.5524,89100
-118.96,35.39,23,3.1297,79000
-118.96,35.38,34,3.6734,92900
-118.95,35.38,35,3.5938,95200
-118.96,35.38,41,3.0568,85600
-118.94,35.38,26,3.7533,87000
-118.95,35.38,30,3.725,83100
-118.92,35.38,33,3.8307,70600
-118.95,35.41,21,3.875,99500
-118.94,35.4,14,4.2214,104600
-118.94,35.39,27,5.4592,139100
-118.94,35.39,13,7.7751,194100
-118.9,35.41,6,3.0938,100800
-118.94,35.41,10,6.3639,143000
-118.91,35.4,10,2.569,113000
-118.87,35.37,14,3.5441,87000
-118.91,35.37,32,3.3462,67600
-118.88,35.34,20,2.1111,105300
-118.92,35.37,17,2.4919,75700
-118.93,35.37,34,2.6903,62800
-118.94,35.37,33,2.0643,57600
-118.94,35.37,23,1.8523,59700
-118.95,35.37,34,2.1588,61300
-118.94,35.37,37,2.875,57400
-118.95,35.37,37,1.6728,55400
-118.96,35.37,41,1.7467,52400
-118.96,35.37,40,1.365,54300
-118.97,35.39,38,2.774,59500
-118.97,35.38,32,1.625,46800
-118.98,35.38,39,1.0648,50000
-118.97,35.38,42,0.9951,48000
-118.97,35.37,41,1.8819,58000
-118.97,35.38,35,1.375,57500
-118.99,35.38,26,1.4024,51000
-118.99,35.38,30,1.3451,57500
-118.98,35.39,22,1.4146,49100
-118.98,35.38,24,1.4786,54800
-118.98,35.38,34,1.625,50800
-118.98,35.38,28,0.8639,49400
-118.99,35.39,39,1.6009,48800
-118.99,35.39,36,1.8319,55400
-118.99,35.39,52,2.5083,70100
-118.98,35.39,29,1.1875,50700
-118.98,35.39,32,1.2618,46900
-119,35.37,41,2.2212,55500
-118.99,35.37,36,1.4773,57400
-118.99,35.37,38,1.7292,58100
-118.98,35.37,35,1.1638,57900
-118.97,35.37,52,1.4125,42500
-119.01,35.38,44,1.1944,57500
-119.01,35.38,52,1.075,67500
-119.01,35.37,35,1.9125,47500
-119.01,35.37,44,1.4779,66000
-119.02,35.38,52,0.8054,60000
-119.02,35.38,48,1.1875,63800
-119.02,35.39,52,2.0455,72500
-119.01,35.37,45,1.7321,84400
-119.03,35.38,38,3,91800
-119.03,35.38,52,2.7312,147100
-119.03,35.37,52,1.6786,126600
-119.04,35.37,44,2.875,82700
-119.03,35.39,28,2.9821,118700
-119.04,35.36,36,1.8362,66900
-119.05,35.36,30,3.6548,84700
-119.05,35.36,16,3.3261,118400
-119.07,35.36,19,4.6705,110700
-119.08,35.36,12,4.5791,123400
-119.06,35.36,9,4.3482,95200
-119.03,35.37,42,2.6513,72300
-119.03,35.36,41,3.9097,81300
-119.04,35.36,40,3.0435,69500
-119.04,35.37,46,2.1818,75300
-119.02,35.37,44,1.7213,61600
-119.02,35.36,48,2.2827,70000
-119.02,35.36,47,2.5062,73700
-119.03,35.36,41,1.9671,76800
-119.01,35.37,38,1.8801,57800
-119.01,35.36,38,1.6797,60700
-119.01,35.36,36,1.2157,57000
-119.01,35.36,24,1.056,51600
-119.01,35.37,33,1.2469,46700
-119,35.36,40,0.9407,43600
-119,35.36,39,1.25,42500
-119,35.35,35,1.4015,48700
-119,35.36,35,1.7375,48600
-118.98,35.37,36,0.9675,47100
-118.98,35.36,29,1.6981,49400
-118.98,35.36,15,1.2617,42700
-118.99,35.36,18,1.1136,47800
-118.99,35.36,31,1.2232,49300
-118.94,35.36,19,3.1281,76200
-118.95,35.36,30,2.1078,54700
-118.96,35.37,32,1.9612,53400
-118.96,35.36,35,2.4848,54000
-118.97,35.37,34,1.7197,48900
-118.97,35.36,31,1.5743,46700
-118.95,35.32,29,3.2738,78700
-118.98,35.35,21,1.7614,33200
-118.99,35.35,27,1.6632,49800
-118.99,35.33,36,1.6786,52900
-118.99,35.32,26,0.9288,36600
-119,35.35,31,2.2155,62100
-118.99,35.35,32,1.1786,45600
-119.01,35.35,34,2.1875,58000
-119.01,35.34,44,3.0208,63700
-119.02,35.35,42,1.983,63300
-119.01,35.35,39,1.9125,57900
-119.02,35.35,38,2.2407,76000
-119.02,35.34,38,2.3125,65800
-119.03,35.34,36,2.7256,71900
-119.03,35.35,34,2.6875,73700
-119.04,35.35,31,2.5644,73000
-119.04,35.35,27,3.1753,85000
-119.06,35.35,20,2.575,69900
-119.05,35.34,14,2.6637,175000
-119.05,35.33,18,2.9438,87200
-119.05,35.34,17,4.0529,106200
-119.07,35.35,24,2.4123,86200
-119.07,35.34,16,4.8839,134100
-119.12,35.33,4,5.1036,103400
-119.1,35.35,5,4.0327,131000
-119.08,35.34,18,10.5941,245800
-119.08,35.35,20,7.1837,176300
-119.09,35.35,14,8.5325,224100
-119.08,35.34,16,5.4449,118500
-119.08,35.34,15,4.1528,130100
-119.1,35.33,4,6.759,170300
-119.08,35.32,8,5.0012,106300
-119.09,35.33,9,4.997,142900
-119.06,35.32,15,3.569,70700
-119.07,35.33,13,3.406,100700
-119.06,35.33,14,3.8117,82800
-119.02,35.34,34,3.4286,71400
-119.02,35.33,26,2.1553,84700
-119.03,35.33,21,2.7083,84700
-119.03,35.34,34,3.0486,68500
-119.01,35.34,36,1.5625,46700
-119.01,35.33,42,1.5429,39400
-119,35.33,35,1.9417,53800
-119.01,35.33,32,2.4234,63700
-119.02,35.33,35,2.75,65800
-119.02,35.34,35,1.5357,56500
-118.99,35.32,35,1.6575,59500
-118.99,35.3,33,2.9402,56200
-119,35.31,37,1.6522,53300
-119.09,35.3,3,3.6852,109800
-119.04,35.32,20,1.2,50000
-119.05,35.32,11,3.4827,93600
-119.04,35.31,11,4.1957,92700
-119.03,35.32,12,2.5575,100200
-119.02,35.32,14,3.3529,82600
-119.05,35.3,9,4.0631,88200
-119.03,35.3,10,4.1484,102900
-119.02,35.3,10,3.6369,81600
-119.01,35.32,23,2.596,70000
-119.01,35.31,19,2.1006,74800
-119.01,35.3,7,3.9054,80900
-119.07,35.27,25,2.5804,97900
-119.13,35.22,5,5.1457,118200
-119.01,35.24,6,3.125,65000
-119.01,35.28,10,2.7659,77500
-118.99,35.24,40,2.35,91700
-118.99,35.27,32,1.1528,150000
-118.93,34.82,24,3.5,113900
-118.95,34.83,18,2.9891,116500
-118.95,34.81,30,3.1364,123500
-119.15,34.83,6,4.5724,168400
-119.16,34.95,14,3.0882,148200
-118.93,34.82,8,4.0332,128300
-119.4,35.06,21,2.9187,52100
-119.45,35.07,45,2.6389,30000
-119.42,35.19,26,4.15,68200
-119.5,35.27,23,3.0742,57900
-119.48,35.17,36,3.125,37500
-119.45,35.16,34,2.3912,52900
-119.46,35.17,40,2.8323,50800
-119.46,35.14,30,2.5313,45800
-119.47,35.14,19,3.9929,88300
-119.45,35.15,33,3.1592,75400
-119.45,35.13,34,2.3013,26600
-119.46,35.13,46,2.1955,26900
-119.47,35.13,44,2.9952,63800
-119.47,35.4,32,1.9718,69800
-119.42,35.4,24,2.8452,104700
-119.12,35.41,12,4.4561,96900
-119.11,35.39,22,3.25,88900
-119.12,35.39,13,4.5903,94300
-119.19,35.41,12,4.4125,149000
-119.2,35.37,6,5.3119,157300
-119.12,35.38,18,4.4196,121000
-119.11,35.38,37,2.9453,82800
-119.12,35.37,13,4.8266,146200
-119.18,35.5,36,2.1635,110400
-119.28,35.52,36,2.2321,37500
-119.27,35.49,39,2.3533,65400
-119.26,35.5,38,4.2375,78600
-119.27,35.5,34,2.8269,61100
-119.27,35.51,28,3.2279,95800
-119.28,35.5,34,2.4044,65800
-119.28,35.5,28,1.6944,58600
-119.27,35.5,21,1.7105,52100
-119.38,35.49,34,2.2071,64600
-119.34,35.6,16,2.4961,58800
-119.36,35.55,29,2.7,125000
-119.35,35.58,13,1.1903,63200
-119.34,35.59,33,2.3934,71900
-119.34,35.6,33,1.9362,59000
-119.33,35.6,32,1.4619,60500
-119.35,35.59,14,3.176,71800
-119.33,35.59,20,1.7868,54100
-119.69,35.62,18,2.1186,47500
-119.77,35.65,21,2.6066,80000
-119.14,35.76,30,2.5625,156300
-119.29,35.76,15,2.1295,59800
-119.19,35.64,29,2.6726,83300
-119.24,35.68,21,2.5208,58500
-119.22,35.68,16,1.8843,55200
-119.24,35.67,32,2.0025,54700
-119.25,35.78,27,2.7411,59800
-119.25,35.77,35,1.6786,56500
-119.25,35.76,36,1.6045,57300
-119.25,35.75,36,1.517,52100
-119.25,35.79,8,1.7418,62200
-119.25,35.78,35,2.2981,69900
-119.23,35.78,8,2.1806,67200
-119.23,35.79,31,2.3125,62100
-119.24,35.77,28,1.7813,67800
-119.23,35.77,36,2.4044,72500
-119.23,35.74,16,2.033,68400
-119.23,35.77,26,4.1917,84000
-118.92,35.47,6,6.2885,216400
-119.01,35.44,20,2.5806,82500
-118.93,35.44,13,6.1563,204200
-118.31,35.74,18,1.8419,92300
-118.06,35.68,15,2.25,67500
-118.44,35.75,23,2.6288,96000
-118.47,35.72,18,2.0694,81200
-118.5,35.7,18,1.5957,101400
-118.59,35.72,28,1.4205,90000
-118.87,35.65,33,3.4792,94600
-118.23,35.48,17,1.8369,59400
-118.33,35.64,15,1.5667,72500
-118.41,35.63,15,2.3125,96900
-118.45,35.62,18,1.4141,75800
-118.47,35.64,17,1.3023,68500
-118.48,35.61,17,1.6236,67300
-118.45,35.58,16,1.8819,69700
-118.61,35.47,13,2.5474,78400
-117.73,35.73,35,3.625,55000
-117.66,35.63,33,2.0441,42100
-117.67,35.65,18,2.8,72000
-117.68,35.65,15,3.3269,81900
-117.69,35.65,5,4.0167,87500
-117.7,35.64,8,5.8625,109400
-117.68,35.64,15,5.2043,95700
-117.67,35.64,6,6.1935,115700
-117.67,35.63,32,3.0687,63500
-117.68,35.63,18,6.0653,105300
-117.69,35.63,5,5.5773,109000
-117.7,35.62,18,3.5931,71900
-117.68,35.61,9,3.5988,84500
-117.68,35.6,12,6.0532,102800
-117.7,35.6,16,3.858,70200
-117.68,35.62,30,2.1458,52400
-117.64,35.61,10,4.25,83200
-117.66,35.62,11,4.15,85700
-117.66,35.61,5,4.8494,87200
-117.66,35.6,14,2.5812,91700
-117.76,35.63,12,3.9261,101300
-117.68,35.55,9,5.5551,142500
-117.81,35.65,19,1.8984,54300
-117.87,35.73,13,4.1518,91800
-117.84,35.54,11,5.0762,98000
-117.74,35.65,15,3.1755,81700
-117.84,35.35,28,1.9962,50800
-118,35.05,21,3.4015,86500
-117.82,35.03,30,3.3693,71800
-117.76,35.22,4,1.625,275000
-117.79,35.21,4,2.375,137500
-118.01,35.12,15,3.3889,68500
-117.98,35.13,5,3.5391,81900
-117.95,35.13,4,4.25,104400
-117.95,35.08,1,4.875,141700
-117.98,35.1,4,4.5724,84500
-117.99,35.16,15,2.875,87800
-118.27,34.92,20,2.9583,91700
-118.34,34.86,11,2.8097,130000
-117.68,35.03,28,3.4338,54900
-117.68,34.99,33,4.2292,64400
